CODIGO;LOTE;INGRESO/EGRESO;CANTIDAD;TRANSPORTISTA;INDUSTRIAL/COMERCIAL
7861028824039;0000.0000;EGRESO;15986.00;;COMERCIAL
7861028824107;0000.0000;EGRESO;8000.00;;COMERCIAL
7861028827009;0000.0000;EGRESO;2000.00;;COMERCIAL
7861028827016;0000.0000;EGRESO;1788.00;;COMERCIAL
7861028827023;0000.0000;EGRESO;1900.00;;COMERCIAL
7861028827030;0000.0000;INGRESO;30.00;;COMERCIAL
7861028830511;0000.0000;EGRESO;8000.00;;COMERCIAL
7861028831051;0000.0000;INGRESO;2.00;;COMERCIAL
7861028831075;0000.0000;INGRESO;16.00;;COMERCIAL
7861028831082;0000.0000;INGRESO;20.00;;COMERCIAL
7861028831600;0000.0000;INGRESO;128.00;;COMERCIAL
7861028831617;0000.0000;INGRESO;133.00;;COMERCIAL
7861028831709;0000.0000;INGRESO;101.00;;COMERCIAL
7861028832003;0000.0000;EGRESO;7996.00;;COMERCIAL
7861028832010;0000.0000;EGRESO;8000.00;;COMERCIAL
7861028832027;0000.0000;EGRESO;8000.00;;COMERCIAL
7861028832034;0000.0000;EGRESO;8000.00;;COMERCIAL
7861028840206;0000.0000;EGRESO;8000.00;;COMERCIAL
7861028840800;0000.0000;EGRESO;8000.00;;COMERCIAL
7861028846000;0000.0000;EGRESO;7992.00;;COMERCIAL
7861028846109;0000.0000;EGRESO;7994.00;;COMERCIAL
7861028846208;0000.0000;EGRESO;21.00;;COMERCIAL
7861028846215;0000.0000;EGRESO;19.00;;COMERCIAL
7861028846222;0000.0000;EGRESO;1.00;;COMERCIAL
7861028846239;0000.0000;EGRESO;2.00;;COMERCIAL
7861028848806;0000.0000;EGRESO;8000.00;;COMERCIAL
7861028851905;0000.0000;EGRESO;8000.00;;COMERCIAL
7861028851912;0000.0000;EGRESO;8000.00;;COMERCIAL
7861028851929;0000.0000;EGRESO;8000.00;;COMERCIAL
7861028853114;0000.0000;EGRESO;8000.00;;COMERCIAL
7861028856009;0000.0000;EGRESO;8000.00;;COMERCIAL
7861028859000;0000.0000;EGRESO;8000.00;;COMERCIAL
7861028859208;0000.0000;EGRESO;8000.00;;COMERCIAL
7861028859307;0000.0000;EGRESO;8000.00;;COMERCIAL
7861028860402;0000.0000;INGRESO;200.00;;COMERCIAL
7861028861003;0000.0000;EGRESO;7999.00;;COMERCIAL
7861028861010;0000.0000;EGRESO;8000.00;;COMERCIAL
7861028861027;0000.0000;EGRESO;8000.00;;COMERCIAL
7861028861034;0000.0000;EGRESO;8000.00;;COMERCIAL
7861028864103;0000.0000;EGRESO;17740.00;;COMERCIAL
7861028864110;0000.0000;EGRESO;7839.00;;COMERCIAL
7861028864127;0000.0000;EGRESO;8000.00;;COMERCIAL
7861028864301;0000.0000;EGRESO;523649.00;;COMERCIAL
7861028864318;0000.0000;EGRESO;7471.00;;COMERCIAL
7861028864325;0000.0000;EGRESO;57613.00;;COMERCIAL
7861028864332;0000.0000;EGRESO;65872.00;;COMERCIAL
7861028864349;0000.0000;EGRESO;49980.00;;COMERCIAL
7861028864400;0000.0000;EGRESO;7923.00;;COMERCIAL
7861028864417;0000.0000;EGRESO;7946.00;;COMERCIAL
7861028864424;0000.0000;EGRESO;7325.00;;COMERCIAL
7861028864431;0000.0000;EGRESO;7933.00;;COMERCIAL
7861028864608;0000.0000;EGRESO;8000.00;;COMERCIAL
7861028864707;0000.0000;EGRESO;619.00;;COMERCIAL
7861028864714;0000.0000;EGRESO;52440.00;;COMERCIAL
7861028864721;0000.0000;EGRESO;2064.00;;COMERCIAL
7861028864738;0000.0000;EGRESO;633.00;;COMERCIAL
7861028864905;0000.0000;EGRESO;1999.00;;COMERCIAL
7861028867326;0000.0000;EGRESO;8000.00;;COMERCIAL
7861028871002;0000.0000;EGRESO;40000.00;;COMERCIAL
7861028872115;0000.0000;EGRESO;8000.00;;COMERCIAL
7861028872306;0000.0000;EGRESO;8000.00;;COMERCIAL
7861028872504;0000.0000;EGRESO;8000.00;;COMERCIAL
7861028872511;0000.0000;EGRESO;8000.00;;COMERCIAL
7861028872528;0000.0000;EGRESO;8000.00;;COMERCIAL
7861028872702;0000.0000;EGRESO;7939.00;;COMERCIAL
7861028872719;0000.0000;EGRESO;7950.00;;COMERCIAL
7861028872801;0000.0000;EGRESO;7952.00;;COMERCIAL
7861028872818;0000.0000;EGRESO;8000.00;;COMERCIAL
7861028872900;0000.0000;EGRESO;8000.00;;COMERCIAL
7861028872917;0000.0000;EGRESO;8000.00;;COMERCIAL
7861028875109;0000.0000;EGRESO;7994.00;;COMERCIAL
7861028875116;0000.0000;EGRESO;7991.00;;COMERCIAL
7861028875123;0000.0000;EGRESO;7941.00;;COMERCIAL
7861028875130;0000.0000;EGRESO;7924.00;;COMERCIAL
7861028875147;0000.0000;EGRESO;8000.00;;COMERCIAL
7861028875505;0000.0000;EGRESO;7977.00;;COMERCIAL
7861028875512;0000.0000;EGRESO;7961.00;;COMERCIAL
7861028875529;0000.0000;EGRESO;7914.00;;COMERCIAL
7861028875536;0000.0000;EGRESO;7994.00;;COMERCIAL
7861028875543;0000.0000;EGRESO;7959.00;;COMERCIAL
7861028875604;0000.0000;EGRESO;55955.00;;COMERCIAL
7861028880004;0000.0000;EGRESO;10.00;;COMERCIAL
7861028880103;0000.0000;EGRESO;8000.00;;COMERCIAL
7861028880301;0000.0000;EGRESO;4995.00;;COMERCIAL
7861028880318;0000.0000;EGRESO;31889.00;;COMERCIAL
7861028880325;0000.0000;EGRESO;15973.00;;COMERCIAL
7861028882909;0000.0000;EGRESO;7987.00;;COMERCIAL
7861028883906;0000.0000;EGRESO;7999.00;;COMERCIAL
7861028884507;0000.0000;INGRESO;15.00;;COMERCIAL
7861028884514;0000.0000;INGRESO;6.00;;COMERCIAL
7861028887508;0000.0000;INGRESO;74.00;;COMERCIAL
7861028887515;0000.0000;INGRESO;148.00;;COMERCIAL
7861028892007;0000.0000;EGRESO;7993.00;;COMERCIAL
7861028892106;0000.0000;EGRESO;7991.00;;COMERCIAL
7861028892304;0000.0000;INGRESO;333.00;;COMERCIAL
7861028892403;0000.0000;INGRESO;451.00;;COMERCIAL
7861028892410;0000.0000;INGRESO;360.00;;COMERCIAL
7861028892700;0000.0000;INGRESO;1000.00;;COMERCIAL
7861028893103;0000.0000;INGRESO;37.00;;COMERCIAL
7861028893202;0000.0000;EGRESO;7972.00;;COMERCIAL
7861028893219;0000.0000;EGRESO;9941.00;;COMERCIAL
7861028893226;0000.0000;EGRESO;7928.00;;COMERCIAL
7861028893233;0000.0000;EGRESO;7962.00;;COMERCIAL
7861028894001;0000.0000;INGRESO;270.00;;COMERCIAL
7861167202002;0000.0000;EGRESO;218.00;;COMERCIAL
7861167202101;0000.0000;EGRESO;29992.00;;COMERCIAL
7861167202224;0000.0000;EGRESO;6656.00;;COMERCIAL
7861167202248;0000.0000;EGRESO;34157.00;;COMERCIAL
7861167202255;0000.0000;EGRESO;5800.00;;COMERCIAL
7861167202262;0000.0000;EGRESO;56896.00;;COMERCIAL
7861167202507;0000.0000;EGRESO;8000.00;;COMERCIAL
7861167265007;0000.0000;EGRESO;7998.00;;COMERCIAL
7861167265014;0000.0000;EGRESO;8000.00;;COMERCIAL
7861167265021;0000.0000;EGRESO;9998.00;;COMERCIAL
7861167265038;0000.0000;EGRESO;8000.00;;COMERCIAL
7861167279004;0000.0000;EGRESO;56000.00;;COMERCIAL
7861167279011;0000.0000;EGRESO;64000.00;;COMERCIAL
7861167293000;0000.0000;INGRESO;2376.00;;COMERCIAL
7861167293109;0000.0000;INGRESO;2400.00;;COMERCIAL
7861167279103;0001.9666;EGRESO;8000.00;;COMERCIAL
7861167279110;0001.9666;EGRESO;8000.00;;COMERCIAL
7861167279103;0002.0021;EGRESO;8000.00;;COMERCIAL
7861167279110;0002.0021;EGRESO;7998.00;;COMERCIAL
7861167279127;0002.0021;EGRESO;7993.00;;COMERCIAL
7861167279103;0003.9668;EGRESO;8000.00;;COMERCIAL
7861167279110;0003.9668;EGRESO;7999.00;;COMERCIAL
7861167279103;0004.9933;EGRESO;8000.00;;COMERCIAL
7861167279110;0004.9933;EGRESO;7988.00;;COMERCIAL
7861028871002;0006.0000;INGRESO;13.00;;COMERCIAL
7861167279103;0006.9934;EGRESO;8000.00;;COMERCIAL
7861167279110;0006.9934;EGRESO;8000.00;;COMERCIAL
7861167279110;0007.9869;EGRESO;8000.00;;COMERCIAL
7861167279103;0008.281C;EGRESO;8000.00;;COMERCIAL
7861167279110;0008.281C;EGRESO;7990.00;;COMERCIAL
7861167279110;0009.9381;EGRESO;8000.00;;COMERCIAL
7861167279127;0009.9381;EGRESO;8000.00;;COMERCIAL
7861167279103;0010.9718;EGRESO;8000.00;;COMERCIAL
7861167279110;0010.9718;EGRESO;8000.00;;COMERCIAL
7861167279103;0011.9724;EGRESO;8000.00;;COMERCIAL
7861167279110;0011.9724;EGRESO;8000.00;;COMERCIAL
7861167279127;0011.9724;EGRESO;8000.00;;COMERCIAL
7861167279103;0013.3115;EGRESO;8000.00;;COMERCIAL
7861167279110;0013.3115;EGRESO;7994.00;;COMERCIAL
7861167279127;0013.3115;EGRESO;7998.00;;COMERCIAL
7861167279103;0016.7683;EGRESO;8000.00;;COMERCIAL
7861167279110;0016.7683;EGRESO;8000.00;;COMERCIAL
7861167279127;0016.7683;EGRESO;7995.00;;COMERCIAL
7861167279103;0018.2945;EGRESO;8000.00;;COMERCIAL
7861167279110;0018.2945;EGRESO;7989.00;;COMERCIAL
7861167279103;0020.0021;EGRESO;8000.00;;COMERCIAL
7861167279110;0020.0021;EGRESO;8000.00;;COMERCIAL
7861167279127;0020.0021;EGRESO;7996.00;;COMERCIAL
7861167279103;0021.8990;EGRESO;8000.00;;COMERCIAL
7861167279110;0021.8990;EGRESO;7994.00;;COMERCIAL
7861167279127;0021.8990;EGRESO;7998.00;;COMERCIAL
7861167279110;0022.9934;EGRESO;8000.00;;COMERCIAL
7861167279103;0023.9933;EGRESO;8000.00;;COMERCIAL
7861167279110;0023.9933;EGRESO;8000.00;;COMERCIAL
7861167279127;0023.9933;EGRESO;8000.00;;COMERCIAL
7861167279110;0024.7548;EGRESO;8000.00;;COMERCIAL
7861167279127;0024.7548;EGRESO;8000.00;;COMERCIAL
7861167279103;0027.9933;EGRESO;8000.00;;COMERCIAL
7861167279110;0027.9933;EGRESO;7997.00;;COMERCIAL
7861167279127;0027.9933;EGRESO;8000.00;;COMERCIAL
7861167279103;0028.9765;EGRESO;8000.00;;COMERCIAL
7861167279110;0028.9765;EGRESO;8000.00;;COMERCIAL
7861167279110;0029.2577;EGRESO;8000.00;;COMERCIAL
7861167279103;0030.9934;EGRESO;7999.00;;COMERCIAL
7861167279110;0030.9934;EGRESO;8000.00;;COMERCIAL
7861167279127;0030.9934;EGRESO;8000.00;;COMERCIAL
7861167279103;0031.0021;EGRESO;8000.00;;COMERCIAL
7861167279110;0031.0021;EGRESO;7995.00;;COMERCIAL
7861167279127;0031.0021;EGRESO;7996.00;;COMERCIAL
7861167279110;0032.9933;EGRESO;7994.00;;COMERCIAL
7861167279127;0032.9933;EGRESO;8000.00;;COMERCIAL
7861167279103;0033.2945;EGRESO;7999.00;;COMERCIAL
7861167279110;0033.2945;EGRESO;7993.00;;COMERCIAL
7861167279103;0034.9673;EGRESO;8000.00;;COMERCIAL
7861167279110;0034.9673;EGRESO;8000.00;;COMERCIAL
7861167279127;0034.9673;EGRESO;8000.00;;COMERCIAL
7861167279103;0036.9889;EGRESO;8000.00;;COMERCIAL
7861167279110;0036.9889;EGRESO;8000.00;;COMERCIAL
7861167279127;0036.9889;EGRESO;8000.00;;COMERCIAL
7861167279103;0037.2945;EGRESO;8000.00;;COMERCIAL
7861167279110;0037.2945;EGRESO;7999.00;;COMERCIAL
7861167279103;0039.9765;EGRESO;8000.00;;COMERCIAL
7861167279110;0039.9765;EGRESO;8000.00;;COMERCIAL
7861167279127;0039.9765;EGRESO;8000.00;;COMERCIAL
7861167279103;0042.0021;EGRESO;8000.00;;COMERCIAL
7861167279110;0042.0021;EGRESO;8000.00;;COMERCIAL
7861167279127;0042.0021;EGRESO;7995.00;;COMERCIAL
7861167279103;0043.9934;EGRESO;8000.00;;COMERCIAL
7861167279110;0043.9934;EGRESO;7993.00;;COMERCIAL
7861167279103;0045.9933;EGRESO;8000.00;;COMERCIAL
7861167279110;0045.9933;EGRESO;7994.00;;COMERCIAL
7861167279127;0045.9933;EGRESO;8000.00;;COMERCIAL
7861167279103;0046.0021;EGRESO;8000.00;;COMERCIAL
7861167279110;0046.0021;EGRESO;8000.00;;COMERCIAL
7861167279127;0046.0021;EGRESO;7993.00;;COMERCIAL
7861167279103;0048.0021;EGRESO;8000.00;;COMERCIAL
7861167279110;0048.0021;EGRESO;8000.00;;COMERCIAL
7861167279127;0048.0021;EGRESO;8000.00;;COMERCIAL
7861167279103;0048.9869;EGRESO;8000.00;;COMERCIAL
7861167279110;0048.9869;EGRESO;8000.00;;COMERCIAL
7861167279110;0050.9890;EGRESO;8000.00;;COMERCIAL
7861167279103;0052.9933;EGRESO;8000.00;;COMERCIAL
7861167279110;0052.9933;EGRESO;8000.00;;COMERCIAL
7861167279127;0052.9933;EGRESO;8000.00;;COMERCIAL
7861167279110;0054.9668;EGRESO;7999.00;;COMERCIAL
7861167279103;0055.9724;EGRESO;8000.00;;COMERCIAL
7861167279110;0055.9724;EGRESO;7994.00;;COMERCIAL
7861167279127;0055.9724;EGRESO;8000.00;;COMERCIAL
7861167279103;0056.2945;EGRESO;7978.00;;COMERCIAL
7861167279110;0056.2945;EGRESO;8000.00;;COMERCIAL
7861167279103;0057.9934;EGRESO;8000.00;;COMERCIAL
7861167279110;0057.9934;EGRESO;7997.00;;COMERCIAL
7861167279127;0057.9934;EGRESO;7997.00;;COMERCIAL
7861167279103;0058.9728;EGRESO;8000.00;;COMERCIAL
7861167279110;0058.9728;EGRESO;7991.00;;COMERCIAL
7861167279127;0058.9728;EGRESO;8000.00;;COMERCIAL
7861167279103;0060.2945;EGRESO;8000.00;;COMERCIAL
7861167279110;0060.2945;EGRESO;7993.00;;COMERCIAL
7861167279127;0060.2945;EGRESO;8000.00;;COMERCIAL
7861167279103;0061.9933;EGRESO;8000.00;;COMERCIAL
7861167279110;0061.9933;EGRESO;8000.00;;COMERCIAL
7861167279127;0061.9933;EGRESO;8000.00;;COMERCIAL
7861167279110;008A.9889;EGRESO;8000.00;;COMERCIAL
7861167279103;008B.9728;EGRESO;8000.00;;COMERCIAL
7861167279110;008B.9728;EGRESO;8000.00;;COMERCIAL
7861167279103;012A.9724;EGRESO;7999.00;;COMERCIAL
7861167279110;012A.9724;EGRESO;8000.00;;COMERCIAL
7861167279110;016A.9890;EGRESO;8000.00;;COMERCIAL
7861167279110;019B.9724;EGRESO;8000.00;;COMERCIAL
7861167279110;020B.9934;EGRESO;8000.00;;COMERCIAL
7861167279110;023A.9890;EGRESO;8000.00;;COMERCIAL
7861167279110;023B.9933;EGRESO;8000.00;;COMERCIAL
7861167279110;024A.9890;EGRESO;8000.00;;COMERCIAL
7861167279110;024B.9933;EGRESO;8000.00;;COMERCIAL
7861028851516;1103.1320;EGRESO;8000.00;;COMERCIAL
7861028810308;1182.0000;EGRESO;10.00;;COMERCIAL
7861028822110;1196.0000;INGRESO;1.00;;COMERCIAL
7861028811701;1197.0000;EGRESO;16000.00;;COMERCIAL
7861028807902;1198.0000;EGRESO;8000.00;;COMERCIAL
7861028811701;1200.0000;EGRESO;8000.00;;COMERCIAL
7861028811718;1201.0000;EGRESO;8000.00;;COMERCIAL
7861028811701;1202.0000;EGRESO;8000.00;;COMERCIAL
7861028811701;1261.0000;EGRESO;8000.00;;COMERCIAL
7861028811206;1309.0000;EGRESO;3.00;;COMERCIAL
7861028826514;1610.0000;EGRESO;8000.00;;COMERCIAL
7861028826507;1614.0000;EGRESO;8000.00;;COMERCIAL
7861028812531;1718.0000;INGRESO;1.00;;COMERCIAL
7861028811701;1742.0000;EGRESO;8000.00;;COMERCIAL
7861028811213;1811.0000;EGRESO;8000.00;;COMERCIAL
7861028826521;1847.0000;EGRESO;8000.00;;COMERCIAL
7861028827009;1900.0000;INGRESO;12.00;;COMERCIAL
7861028827016;1922.0000;INGRESO;12.00;;COMERCIAL
7861028827023;1922.0000;INGRESO;12.00;;COMERCIAL
7861028818854;1922.1922;EGRESO;8000.00;;COMERCIAL
7861028881506;2017.4201;EGRESO;8000.00;;COMERCIAL
7861028823803;2029.0000;EGRESO;8000.00;;COMERCIAL
7861028823803;2031.0000;EGRESO;8000.00;;COMERCIAL
7861028807704;2072.0000;EGRESO;8000.00;;COMERCIAL
7861028807001;2077.3014;EGRESO;8000.00;;COMERCIAL
7861028807018;2077.3014;EGRESO;8000.00;;COMERCIAL
7861028877707;2077.3014;EGRESO;7999.00;;COMERCIAL
7861028877714;2077.3014;EGRESO;7996.00;;COMERCIAL
7861028877721;2077.3014;EGRESO;7998.00;;COMERCIAL
7861028877738;2077.3014;EGRESO;7998.00;;COMERCIAL
7861028882206;2077.3014;EGRESO;8000.00;;COMERCIAL
7861028882213;2077.3014;EGRESO;7999.00;;COMERCIAL
7861028820314;2079.3297;EGRESO;8000.00;;COMERCIAL
7861028820819;2079.3297;EGRESO;8000.00;;COMERCIAL
7861028820826;2079.3297;EGRESO;8000.00;;COMERCIAL
7861028872207;2080.1182;EGRESO;8000.00;;COMERCIAL
7861028872221;2080.1182;EGRESO;8000.00;;COMERCIAL
7861028872214;2081.1621;EGRESO;8000.00;;COMERCIAL
7861028833307;2165.2165;EGRESO;8000.00;;COMERCIAL
7861028833338;2165.2186;EGRESO;8000.00;;COMERCIAL
7861028833345;2165.2186;EGRESO;8000.00;;COMERCIAL
7861028833949;2167.2111;EGRESO;8000.00;;COMERCIAL
7861028826323;2177.0000;EGRESO;7999.00;;COMERCIAL
7861028826330;2177.0000;EGRESO;7998.00;;COMERCIAL
7861028833307;2184.2539;EGRESO;8000.00;;COMERCIAL
7861028811701;2234.0000;EGRESO;8000.00;;COMERCIAL
7861028811237;2346.0000;INGRESO;2.00;;COMERCIAL
7861028815389;2426.0000;INGRESO;3.00;;COMERCIAL
7861028815334;2443.0000;INGRESO;3.00;;COMERCIAL
7861028815334;2447.0000;EGRESO;8000.00;;COMERCIAL
7861028815341;2450.0000;INGRESO;1.00;;COMERCIAL
7861028815334;2458.0000;INGRESO;1.00;;COMERCIAL
7861028815341;2459.0000;INGRESO;1.00;;COMERCIAL
7861028877516;2459.4570;EGRESO;8000.00;;COMERCIAL
7861028877509;2461.4448;EGRESO;8000.00;;COMERCIAL
7861028815334;2465.0000;EGRESO;3.00;;COMERCIAL
7861028815341;2465.0000;INGRESO;1.00;;COMERCIAL
7861028815334;2467.0000;EGRESO;2.00;;COMERCIAL
7861028815334;2468.0000;INGRESO;1.00;;COMERCIAL
7861028815334;2470.0000;INGRESO;1.00;;COMERCIAL
7861028815334;2471.0000;EGRESO;16.00;;COMERCIAL
7861028815334;2473.0000;EGRESO;11.00;;COMERCIAL
7861028815334;2474.0000;EGRESO;10.00;;COMERCIAL
7861028815389;2474.0000;EGRESO;17.00;;COMERCIAL
7861028878902;2490.0000;INGRESO;2.00;;COMERCIAL
7861028878919;2490.0000;EGRESO;7998.00;;COMERCIAL
7861028815341;2496.0000;INGRESO;1.00;;COMERCIAL
7861028815389;2498.0000;EGRESO;7998.00;;COMERCIAL
7861028826231;2518.0000;INGRESO;3.00;;COMERCIAL
7861028822110;2531.0000;INGRESO;1.00;;COMERCIAL
7861028823803;2533.0000;EGRESO;8000.00;;COMERCIAL
7861028826521;2535.0000;EGRESO;10.00;;COMERCIAL
7861028826538;2540.0000;EGRESO;8000.00;;COMERCIAL
7861028807902;2542.0000;EGRESO;8000.00;;COMERCIAL
7861028811701;2545.0000;EGRESO;8000.00;;COMERCIAL
7861028811701;2547.0000;EGRESO;8000.00;;COMERCIAL
7861028823803;2551.0000;EGRESO;8000.00;;COMERCIAL
7861028811817;2552.0000;EGRESO;8000.00;;COMERCIAL
7861028808107;2556.0000;INGRESO;2.00;;COMERCIAL
7861028826521;2598.0000;EGRESO;8000.00;;COMERCIAL
7861028818212;2600.0000;INGRESO;3.00;;COMERCIAL
7861028825401;2700.0000;INGRESO;2.00;;COMERCIAL
7861028825449;2700.0000;INGRESO;2.00;;COMERCIAL
7861028811213;2710.1198;EGRESO;8000.00;;COMERCIAL
7861028811251;2710.1198;EGRESO;8000.00;;COMERCIAL
7861028811268;2710.1198;EGRESO;8000.00;;COMERCIAL
7861028827634;2760.0000;EGRESO;8000.00;;COMERCIAL
7861028808312;2769.0000;INGRESO;1.00;;COMERCIAL
7861028822905;2769.0000;EGRESO;8000.00;;COMERCIAL
7861028822912;2769.0000;EGRESO;7999.00;;COMERCIAL
7861028822929;2769.0000;EGRESO;8000.00;;COMERCIAL
7861028822936;2769.0000;EGRESO;7999.00;;COMERCIAL
7861028828303;2769.0000;EGRESO;8000.00;;COMERCIAL
7861028828310;2769.0000;EGRESO;8000.00;;COMERCIAL
7861028828327;2769.0000;EGRESO;8000.00;;COMERCIAL
7861028828334;2769.0000;EGRESO;7993.00;;COMERCIAL
7861028865001;2769.0000;EGRESO;8000.00;;COMERCIAL
7861028865018;2769.0000;EGRESO;8000.00;;COMERCIAL
7861028865605;2769.0000;EGRESO;7996.00;;COMERCIAL
7861028865612;2769.0000;EGRESO;7995.00;;COMERCIAL
7861028824510;2769.2769;EGRESO;1.00;;COMERCIAL
7861028825418;2769.2769;EGRESO;2.00;;COMERCIAL
7861028825425;2769.2769;EGRESO;7976.00;;COMERCIAL
7861028825432;2769.2769;EGRESO;4.00;;COMERCIAL
7861028827634;2770.0000;EGRESO;8000.00;;COMERCIAL
7861028811718;2777.0000;EGRESO;8000.00;;COMERCIAL
7861028823803;2777.0000;EGRESO;8000.00;;COMERCIAL
7861028823803;2779.0000;EGRESO;8000.00;;COMERCIAL
7861028818137;2800.0000;INGRESO;4.00;;COMERCIAL
7861028811701;2822.0000;EGRESO;8.00;;COMERCIAL
7861028807902;2824.0000;EGRESO;7999.00;;COMERCIAL
7861028811718;2829.0000;EGRESO;8000.00;;COMERCIAL
7861028807902;2833.0000;EGRESO;3.00;;COMERCIAL
7861028811701;2837.0000;EGRESO;8000.00;;COMERCIAL
7861028807902;2841.0000;EGRESO;2.00;;COMERCIAL
7861028811701;2841.0000;EGRESO;4.00;;COMERCIAL
7861028811701;2845.0000;EGRESO;3.00;;COMERCIAL
