CODIGO;LOTE;INGRESO/EGRESO;CANTIDAD;TRANSPORTISTA;INDUSTRIAL/COMERCIAL
7861028823803;4036.0000;INGRESO;1;;COMERCIAL
7861028823803;4041.0000;INGRESO;1;;COMERCIAL
7861028823803;4296.0000;INGRESO;1;;COMERCIAL
7861028863007;0000.0000;INGRESO;1;;COMERCIAL
7861028863014;0000.0000;INGRESO;1;;COMERCIAL
7861028822820;3985.0000;INGRESO;2;;COMERCIAL
7861028822905;2769.0000;INGRESO;1;;COMERCIAL
7861028822929;2769.0000;INGRESO;2;;COMERCIAL
7861028822912;2769.0000;INGRESO;5;;COMERCIAL
7861028822936;2769.0000;INGRESO;3;;COMERCIAL
7861028822226;3015.0000;INGRESO;2;;COMERCIAL
7861028822219;3015.0000;INGRESO;1;;COMERCIAL
7861028822301;3219.0000;INGRESO;2;;COMERCIAL
7861028822332;3219.0000;INGRESO;2;;COMERCIAL
7861028822615;3948.0000;INGRESO;2;;COMERCIAL
7861028823407;4298.0000;INGRESO;1;;COMERCIAL
7861028823421;4298.0000;INGRESO;1;;COMERCIAL
7861028823414;4296.0000;INGRESO;1;;COMERCIAL
7861028823438;4298.0000;INGRESO;1;;COMERCIAL
7861028823704;2020.0000;INGRESO;1;;COMERCIAL
7861028823704;3889.0000;INGRESO;1;;COMERCIAL
7861028823728;3889.0000;INGRESO;1;;COMERCIAL
7861028823728;3890.0000;INGRESO;1;;COMERCIAL
7861028863106;4665.0000;INGRESO;1;;COMERCIAL
7861028863106;4677.0000;INGRESO;2;;COMERCIAL
7861028863106;4737.0000;INGRESO;1;;COMERCIAL
7861028863106;4795.0000;INGRESO;1;;COMERCIAL
7861028863106;4797.0000;INGRESO;1;;COMERCIAL
7861028863106;4799.0000;INGRESO;1;;COMERCIAL
7861028863106;4898.0000;INGRESO;1;;COMERCIAL
7861028863106;4909.0000;INGRESO;1;;COMERCIAL
7861028863106;4911.0000;INGRESO;1;;COMERCIAL
7861028863106;4912.0000;INGRESO;2;;COMERCIAL
7861028863106;4913.0000;INGRESO;1;;COMERCIAL
7861028863106;4921.0000;INGRESO;1;;COMERCIAL
7861028863106;4922.0000;INGRESO;1;;COMERCIAL
7861028863120;4677.0000;INGRESO;1;;COMERCIAL
7861028863120;4737.0000;INGRESO;2;;COMERCIAL
7861028863120;4795.0000;INGRESO;1;;COMERCIAL
7861028863120;4897.0000;INGRESO;2;;COMERCIAL
7861028863120;4898.0000;INGRESO;1;;COMERCIAL
7861028863120;4909.0000;INGRESO;2;;COMERCIAL
7861028863120;4910.0000;INGRESO;1;;COMERCIAL
7861028863120;4911.0000;INGRESO;1;;COMERCIAL
7861028863120;4912.0000;INGRESO;2;;COMERCIAL
7861028863120;4913.0000;INGRESO;2;;COMERCIAL
7861028863120;4921.0000;INGRESO;1;;COMERCIAL
7861028863120;4922.0000;INGRESO;2;;COMERCIAL
7861028863113;4665.0000;INGRESO;1;;COMERCIAL
7861028863113;4677.0000;INGRESO;2;;COMERCIAL
7861028863113;4737.0000;INGRESO;2;;COMERCIAL
7861028863113;4795.0000;INGRESO;2;;COMERCIAL
7861028863113;4797.0000;INGRESO;1;;COMERCIAL
7861028863113;4799.0000;INGRESO;1;;COMERCIAL
7861028863113;4897.0000;INGRESO;1;;COMERCIAL
7861028863113;4898.0000;INGRESO;2;;COMERCIAL
7861028863113;4909.0000;INGRESO;2;;COMERCIAL
7861028863113;4910.0000;INGRESO;1;;COMERCIAL
7861028863113;4911.0000;INGRESO;1;;COMERCIAL
7861028863113;4912.0000;INGRESO;2;;COMERCIAL
7861028863113;4913.0000;INGRESO;1;;COMERCIAL
7861028863113;4921.0000;INGRESO;1;;COMERCIAL
7861028863113;4922.0000;INGRESO;1;;COMERCIAL
7861028863137;4677.0000;INGRESO;2;;COMERCIAL
7861028863137;4737.0000;INGRESO;2;;COMERCIAL
7861028863137;4795.0000;INGRESO;1;;COMERCIAL
7861028863137;4797.0000;INGRESO;1;;COMERCIAL
7861028863137;4799.0000;INGRESO;1;;COMERCIAL
7861028863137;4897.0000;INGRESO;1;;COMERCIAL
7861028863137;4909.0000;INGRESO;2;;COMERCIAL
7861028863137;4910.0000;INGRESO;1;;COMERCIAL
7861028863137;4911.0000;INGRESO;1;;COMERCIAL
7861028863137;4912.0000;INGRESO;1;;COMERCIAL
7861028863137;4913.0000;INGRESO;2;;COMERCIAL
7861028863137;4922.0000;INGRESO;1;;COMERCIAL
7861028822103;1196.0000;INGRESO;1;;COMERCIAL
7861028822103;1613.0000;INGRESO;1;;COMERCIAL
7861028822103;2191.0000;INGRESO;1;;COMERCIAL
7861028822103;2537.0000;INGRESO;1;;COMERCIAL
7861028822103;2539.0000;INGRESO;1;;COMERCIAL
7861028822103;2543.0000;INGRESO;1;;COMERCIAL
7861028822103;2549.0000;INGRESO;1;;COMERCIAL
7861028822103;3454.0000;INGRESO;1;;COMERCIAL
7861028822103;3535.0000;INGRESO;1;;COMERCIAL
7861028822103;3816.0000;INGRESO;1;;COMERCIAL
7861028822103;4035.0000;INGRESO;1;;COMERCIAL
7861028822103;4037.0000;INGRESO;1;;COMERCIAL
7861028822103;4041.0000;INGRESO;1;;COMERCIAL
7861028822127;2034.0000;INGRESO;2;;COMERCIAL
7861028822127;2535.0000;INGRESO;1;;COMERCIAL
7861028822127;3455.0000;INGRESO;1;;COMERCIAL
7861028822127;4018.0000;INGRESO;2;;COMERCIAL
7861028822127;4025.0000;INGRESO;1;;COMERCIAL
7861028822127;4035.0000;INGRESO;1;;COMERCIAL
7861028822127;4037.0000;INGRESO;2;;COMERCIAL
7861028822110;1198.0000;INGRESO;1;;COMERCIAL
7861028822110;1615.0000;INGRESO;2;;COMERCIAL
7861028822110;2538.0000;INGRESO;1;;COMERCIAL
7861028822110;2543.0000;INGRESO;1;;COMERCIAL
7861028822110;2551.0000;INGRESO;1;;COMERCIAL
7861028822110;4037.0000;INGRESO;2;;COMERCIAL
7861028822134;1201.0000;INGRESO;1;;COMERCIAL
7861028822134;2034.0000;INGRESO;2;;COMERCIAL
7861028822134;2191.0000;INGRESO;1;;COMERCIAL
7861028822134;2528.0000;INGRESO;1;;COMERCIAL
7861028822134;2530.0000;INGRESO;1;;COMERCIAL
7861028822134;3539.0000;INGRESO;1;;COMERCIAL
7861028822134;4019.0000;INGRESO;2;;COMERCIAL
7861028822134;4027.0000;INGRESO;1;;COMERCIAL
7861028822134;4037.0000;INGRESO;1;;COMERCIAL
7861028822134;4041.0000;INGRESO;1;;COMERCIAL
7861028882909;0000.0000;INGRESO;13;;COMERCIAL
7861028812630;3887.0000;INGRESO;1;;COMERCIAL
7861028812722;3623.0000;INGRESO;1;;COMERCIAL
7861028811435;3118.0000;INGRESO;3;;COMERCIAL
7861028811442;3070.0000;INGRESO;4;;COMERCIAL
7861028811466;3084.0000;INGRESO;6;;COMERCIAL
7861028811466;3085.0000;INGRESO;4;;COMERCIAL
7861028811466;3099.0000;INGRESO;12;;COMERCIAL
7861028811466;3100.0000;INGRESO;3;;COMERCIAL
7861028811466;3104.0000;INGRESO;3;;COMERCIAL
7861028811466;3106.0000;INGRESO;6;;COMERCIAL
7861028811466;3362.0000;INGRESO;5;;COMERCIAL
7861028811404;3129.0000;INGRESO;1;;COMERCIAL
7861028811411;3121.0000;INGRESO;7;;COMERCIAL
7861028811411;3122.0000;INGRESO;7;;COMERCIAL
7861028811411;3125.0000;INGRESO;6;;COMERCIAL
7861028811411;3126.0000;INGRESO;1;;COMERCIAL
7861028811428;3120.0000;INGRESO;2;;COMERCIAL
7861028811428;3127.0000;INGRESO;1;;COMERCIAL
7861028811497;1768.0000;INGRESO;1;;COMERCIAL
7861028890003;4337.0000;INGRESO;2;;COMERCIAL
7861028890010;4333.0000;INGRESO;4;;COMERCIAL
7861028842200;5254.0000;INGRESO;6;;COMERCIAL
7861028842200;5255.0000;INGRESO;4;;COMERCIAL
7861028842200;5256.0000;INGRESO;2;;COMERCIAL
7861028842200;5257.0000;INGRESO;2;;COMERCIAL
7861028842200;5258.0000;INGRESO;4;;COMERCIAL
7861028842200;5259.0000;INGRESO;4;;COMERCIAL
7861028842200;5260.0000;INGRESO;2;;COMERCIAL
7861028842224;5254.0000;INGRESO;6;;COMERCIAL
7861028842224;5255.0000;INGRESO;6;;COMERCIAL
7861028842224;5258.0000;INGRESO;4;;COMERCIAL
7861028813118;3638.0000;INGRESO;1;;COMERCIAL
7861028890300;4157.0000;INGRESO;4;;COMERCIAL
7861028890317;4156.0000;INGRESO;2;;COMERCIAL
7861028849322;4182.0000;INGRESO;1;;COMERCIAL
7861028849315;4182.0000;INGRESO;2;;COMERCIAL
7861028849803;3350.0000;INGRESO;12;;COMERCIAL
7861028849803;3351.0000;INGRESO;2;;COMERCIAL
7861028849803;3353.0000;INGRESO;1;;COMERCIAL
7861028849803;3355.0000;INGRESO;1;;COMERCIAL
7861028811213;2710.0000;INGRESO;6;;COMERCIAL
7861028811213;2710.1198;INGRESO;10;;COMERCIAL
7861028811237;1314.0000;INGRESO;1;;COMERCIAL
7861028811237;2279.0000;INGRESO;1;;COMERCIAL
7861028811237;2346.0000;INGRESO;1;;COMERCIAL
7861028811251;2707.0000;INGRESO;1;;COMERCIAL
7861028811251;2708.0000;INGRESO;5;;COMERCIAL
7861028811251;2709.0000;INGRESO;1;;COMERCIAL
7861028811251;2710.1198;INGRESO;9;;COMERCIAL
7861028811268;2710.1198;INGRESO;10;;COMERCIAL
7861028811268;2711.0000;INGRESO;2;;COMERCIAL
7861028811268;2711.3453;INGRESO;2;;COMERCIAL
7861028878919;2490.0000;INGRESO;2;;COMERCIAL
7861028878919;4031.0000;INGRESO;8;;COMERCIAL
7861028878919;4032.0000;INGRESO;6;;COMERCIAL
7861028878919;4593.0000;INGRESO;5;;COMERCIAL
7861028878926;4031.0000;INGRESO;2;;COMERCIAL
7861028878926;4032.0000;INGRESO;4;;COMERCIAL
7861028878926;4034.0000;INGRESO;6;;COMERCIAL
7861028878902;4031.0000;INGRESO;2;;COMERCIAL
7861028878902;4032.0000;INGRESO;8;;COMERCIAL
7861028878902;4034.0000;INGRESO;6;;COMERCIAL
7861028878933;2490.0000;INGRESO;1;;COMERCIAL
7861028878933;4031.0000;INGRESO;4;;COMERCIAL
7861028878933;4032.0000;INGRESO;2;;COMERCIAL
7861028878933;4593.0000;INGRESO;4;;COMERCIAL
7861028813507;3975.0000;INGRESO;2;;COMERCIAL
7861028813507;3978.0000;INGRESO;2;;COMERCIAL
7861028813521;3964.0000;INGRESO;1;;COMERCIAL
7861028813521;3965.0000;INGRESO;1;;COMERCIAL
7861028813521;3967.0000;INGRESO;4;;COMERCIAL
7861028813521;3969.0000;INGRESO;4;;COMERCIAL
7861028813521;3977.0000;INGRESO;3;;COMERCIAL
7861028813521;3978.0000;INGRESO;4;;COMERCIAL
7861028813521;4307.0000;INGRESO;1;;COMERCIAL
7861028813521;4312.0000;INGRESO;1;;COMERCIAL
7861028813538;3963.0000;INGRESO;1;;COMERCIAL
7861028813538;3965.0000;INGRESO;1;;COMERCIAL
7861028813538;3967.0000;INGRESO;2;;COMERCIAL
7861028813538;3968.0000;INGRESO;2;;COMERCIAL
7861028813538;3969.0000;INGRESO;4;;COMERCIAL
7861028813538;3977.0000;INGRESO;1;;COMERCIAL
7861028813538;4306.0000;INGRESO;3;;COMERCIAL
7861028813538;4308.0000;INGRESO;2;;COMERCIAL
7861028813538;4309.0000;INGRESO;3;;COMERCIAL
7861028813538;4310.0000;INGRESO;1;;COMERCIAL
7861028813538;4312.0000;INGRESO;1;;COMERCIAL
7861028813552;3964.0000;INGRESO;2;;COMERCIAL
7861028813552;3965.0000;INGRESO;4;;COMERCIAL
7861028813552;3967.0000;INGRESO;2;;COMERCIAL
7861028813552;3969.0000;INGRESO;2;;COMERCIAL
7861028813552;3975.0000;INGRESO;4;;COMERCIAL
7861028813552;3977.0000;INGRESO;4;;COMERCIAL
7861028813552;4302.0000;INGRESO;2;;COMERCIAL
7861028813552;4303.0000;INGRESO;6;;COMERCIAL
7861028813552;4306.0000;INGRESO;4;;COMERCIAL
7861028813552;4307.0000;INGRESO;2;;COMERCIAL
7861028813552;4309.0000;INGRESO;6;;COMERCIAL
7861028813552;4311.0000;INGRESO;1;;COMERCIAL
7861028813552;4312.0000;INGRESO;4;;COMERCIAL
7861028813569;3964.0000;INGRESO;3;;COMERCIAL
7861028813569;3965.0000;INGRESO;2;;COMERCIAL
7861028813569;3967.0000;INGRESO;6;;COMERCIAL
7861028813569;3971.0000;INGRESO;3;;COMERCIAL
7861028813569;3975.0000;INGRESO;1;;COMERCIAL
7861028813569;3977.0000;INGRESO;4;;COMERCIAL
7861028813569;3978.0000;INGRESO;4;;COMERCIAL
7861028813569;4302.0000;INGRESO;1;;COMERCIAL
7861028813569;4303.0000;INGRESO;3;;COMERCIAL
7861028813569;4308.0000;INGRESO;1;;COMERCIAL
7861028813569;4309.0000;INGRESO;3;;COMERCIAL
7861028890102;4972.0000;INGRESO;17;;COMERCIAL
7861028890133;4972.0000;INGRESO;8;;COMERCIAL
7861028890119;4972.0000;INGRESO;2;;COMERCIAL
7861028890126;4972.0000;INGRESO;5;;COMERCIAL
7861028813712;4853.0000;INGRESO;4;;COMERCIAL
7861028813705;4852.0000;INGRESO;4;;COMERCIAL
7861028817116;5131.0000;INGRESO;4;;COMERCIAL
7861028882008;2455.0000;INGRESO;4;;COMERCIAL
7861028882008;4296.0000;INGRESO;1;;COMERCIAL
7861028882008;4297.0000;INGRESO;2;;COMERCIAL
7861028888109;4794.0000;INGRESO;3;;COMERCIAL
7861028888109;4798.0000;INGRESO;1;;COMERCIAL
7861028888116;4794.0000;INGRESO;12;;COMERCIAL
7861028888116;4796.0000;INGRESO;9;;COMERCIAL
7861028888116;4798.0000;INGRESO;11;;COMERCIAL
7861028888116;4800.0000;INGRESO;12;;COMERCIAL
7861028888116;4899.0000;INGRESO;10;;COMERCIAL
7861028882510;4081.0000;INGRESO;2;;COMERCIAL
7861028882404;4080.0000;INGRESO;4;;COMERCIAL
7861028844204;3893.0000;INGRESO;1;;COMERCIAL
7861028814610;2918.0000;INGRESO;8;;COMERCIAL
7861028813200;3872.0000;INGRESO;1;;COMERCIAL
7861028817307;5251.0000;INGRESO;2;;COMERCIAL
7861028817321;5251.0000;INGRESO;4;;COMERCIAL
7861028817314;5253.0000;INGRESO;3;;COMERCIAL
7861028849407;4140.0000;INGRESO;6;;COMERCIAL
7861028849414;4141.0000;INGRESO;2;;COMERCIAL
7861028849414;4142.0000;INGRESO;1;;COMERCIAL
7861028849605;4137.0000;INGRESO;6;;COMERCIAL
7861028849612;4138.0000;INGRESO;4;;COMERCIAL
7861028849612;4139.0000;INGRESO;1;;COMERCIAL
7861028849506;4134.0000;INGRESO;6;;COMERCIAL
7861028849513;4135.0000;INGRESO;2;;COMERCIAL
7861028814924;3618.0000;INGRESO;8;;COMERCIAL
7861028888208;4832.0000;INGRESO;4;;COMERCIAL
7861028888215;4826.0000;INGRESO;4;;COMERCIAL
7861028888215;4834.0000;INGRESO;2;;COMERCIAL
7861028888215;4841.0000;INGRESO;1;;COMERCIAL
7861028888215;4844.0000;INGRESO;3;;COMERCIAL
7861028812555;1960.0000;INGRESO;1;;COMERCIAL
7861028815006;3790.0000;INGRESO;2;;COMERCIAL
7861028815105;3598.0000;INGRESO;1;;COMERCIAL
7861028815129;3600.0000;INGRESO;3;;COMERCIAL
7861028815204;3578.0000;INGRESO;10;;COMERCIAL
7861028815334;2464.0000;INGRESO;1;;COMERCIAL
7861028815341;2449.0000;INGRESO;1;;COMERCIAL
7861028815389;2443.0000;INGRESO;3;;COMERCIAL
7861028815389;2444.0000;INGRESO;5;;COMERCIAL
